,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_id,product_id,seller_id,price,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,payment_type,payment_installments,review_score,product_weight_g,product_category_name_english,seller_zip_code_prefix,seller_state,seller_state.1,total_payment
688,7c778e5a4b3bd2bf2baf60e8ec9c50ae,28300,itaperuna,RJ,a1b0f9ee69a79c509eff098467a2fbb0,098c663630a7a81f7d7f42a2ce0b02d7,f9d010e39375d9c91dce3f40b73a2f84,115.0,2018-03-21 19:56:41,2018-04-15 15:54:28,2018-04-12 00:00:00,credit_card,5,1,800,toys,12600,SP,SP,946
689,7c778e5a4b3bd2bf2baf60e8ec9c50ae,28300,itaperuna,RJ,a1b0f9ee69a79c509eff098467a2fbb0,5abb262996451f878f52e83d721e74dc,f9d010e39375d9c91dce3f40b73a2f84,320.0,2018-03-21 19:56:41,2018-04-15 15:54:28,2018-04-12 00:00:00,credit_card,5,1,2500,toys,12600,SP,SP,946
702,64652d43a3e2bbf0ce0ac8675b21b0c8,75828,chapadao do ceu,GO,a1b8aea9fd9e26a8644a65e1aaea8740,63888810573fd78e60644cdf803cd2fa,537eb890efff034a88679788b647c564,29.9,2018-07-14 18:12:49,2018-07-27 11:51:55,2018-08-08 00:00:00,credit_card,1,4,100,sports_leisure,20270,RJ,RJ,104
703,64652d43a3e2bbf0ce0ac8675b21b0c8,75828,chapadao do ceu,GO,a1b8aea9fd9e26a8644a65e1aaea8740,63888810573fd78e60644cdf803cd2fa,537eb890efff034a88679788b647c564,29.9,2018-07-14 18:12:49,2018-07-27 11:51:55,2018-08-08 00:00:00,credit_card,1,5,100,sports_leisure,20270,RJ,RJ,104
704,56e3a158ef88285f2c15a83db0b13d93,4447,sao paulo,SP,a1b97f7eccbf23999b9ab8845ea122ca,e59dd207c69d86e890febadc796d1078,e9bc59e7b60fc3063eb2290deda4cced,148.0,2018-04-28 21:01:16,2018-05-16 20:51:32,2018-05-29 00:00:00,credit_card,1,4,125,cool_stuff,87083,PR,PR,157
730,d1685e608f13ba34bad6e8bca853525c,15062,sao jose do rio preto,SP,a1c6f504575eb7ce4a5194a3af7316e0,ea0342e49437a3633a3a35c326aa1e46,7ad32824caee82087b3e2e5f33b1bf32,89.0,2018-06-25 12:32:33,2018-06-29 16:08:23,2018-07-16 00:00:00,credit_card,3,5,940,bed_bath_table,14940,SP,SP,422
731,d1685e608f13ba34bad6e8bca853525c,15062,sao jose do rio preto,SP,a1c6f504575eb7ce4a5194a3af7316e0,ec7dad92a5f70cbc21297b16d7a2be96,7ad32824caee82087b3e2e5f33b1bf32,89.0,2018-06-25 12:32:33,2018-06-29 16:08:23,2018-07-16 00:00:00,credit_card,3,5,1400,bed_bath_table,14940,SP,SP,422
746,46a84f706aa22bdb63379610a77af307,4304,sao paulo,SP,a1d20692c61cea8c06d55f0365307f60,57fcacc3434a1f2f2b039c1b4e61f5e1,2138ccb85b11a4ec1e37afbd1c8eda1f,18.9,2017-05-17 13:49:52,2017-05-22 11:16:49,2017-05-30 00:00:00,credit_card,2,5,50,telephony,8250,SP,SP,106
747,46a84f706aa22bdb63379610a77af307,4304,sao paulo,SP,a1d20692c61cea8c06d55f0365307f60,cf0d29a0ea1464f4c3e5594d0746c51b,2138ccb85b11a4ec1e37afbd1c8eda1f,18.9,2017-05-17 13:49:52,2017-05-22 11:16:49,2017-05-30 00:00:00,credit_card,2,5,100,telephony,8250,SP,SP,106
749,e90dc9258e140b61728e3745eacb26fe,35931,joao monlevade,MG,a1d38c97444889282dcb16502b3a8686,c55ee2882c5321eb3c9277e5c92e50c7,c33847515fa6305ce6feb1e818569f13,65.15,2018-08-07 21:44:50,2018-08-13 18:16:31,2018-08-23 00:00:00,debit_card,1,5,1450,bed_bath_table,88359,SC,SC,1122
750,e90dc9258e140b61728e3745eacb26fe,35931,joao monlevade,MG,a1d38c97444889282dcb16502b3a8686,5f19455f0c3902e89f16a6042bd4221d,900ba814c251a692506d7834c1218441,414.62,2018-08-07 21:44:50,2018-08-13 18:16:31,2018-08-23 00:00:00,debit_card,1,5,7600,health_beauty,13328,SP,SP,1122
752,5efcc46e1fee22373a28eb2b0f26a6fc,90220,porto alegre,RS,a1d50a1883814a31c8629adf354c1013,c18ac1d6cc053c0ec7296b994ae6ffeb,86ccac0b835037332a596a33b6949ee1,27.9,2017-05-16 12:28:33,2017-05-22 16:52:23,2017-06-07 00:00:00,credit_card,1,4,550,watches_gifts,89041,SC,SC,86
753,5efcc46e1fee22373a28eb2b0f26a6fc,90220,porto alegre,RS,a1d50a1883814a31c8629adf354c1013,c18ac1d6cc053c0ec7296b994ae6ffeb,86ccac0b835037332a596a33b6949ee1,27.9,2017-05-16 12:28:33,2017-05-22 16:52:23,2017-06-07 00:00:00,credit_card,1,5,550,watches_gifts,89041,SC,SC,86
766,57f5a5b73f33d46349e142499aaf521d,32050,contagem,MG,a1e28dc56f8cf4e569b82f93dfe131f3,293ee8ac0a45f559cdeba37b938fdb66,4a3ca9315b744ce9f8e9374361493884,55.6,2017-09-29 20:48:53,2017-10-09 22:03:19,2017-10-25 00:00:00,credit_card,1,4,8550,bed_bath_table,14940,SP,SP,71
767,57f5a5b73f33d46349e142499aaf521d,32050,contagem,MG,a1e28dc56f8cf4e569b82f93dfe131f3,293ee8ac0a45f559cdeba37b938fdb66,4a3ca9315b744ce9f8e9374361493884,55.6,2017-09-29 20:48:53,2017-10-09 22:03:19,2017-10-25 00:00:00,voucher,1,4,8550,bed_bath_table,14940,SP,SP,71
770,fec2aa3d1e489a605830c55280975850,63150,campos sales,CE,a1e378a1da5cdc55c7edf4313af32f8a,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,78.0,2018-06-21 06:40:03,2018-07-05 15:06:36,2018-07-25 00:00:00,credit_card,8,5,250,watches_gifts,5849,SP,SP,414
771,fec2aa3d1e489a605830c55280975850,63150,campos sales,CE,a1e378a1da5cdc55c7edf4313af32f8a,57f2bc497c1a3ebe41ba7a06d78ed159,6560211a19b47992c3666cc44a7e94c0,55.0,2018-06-21 06:40:03,2018-07-05 15:06:36,2018-07-25 00:00:00,credit_card,8,5,250,watches_gifts,5849,SP,SP,414
776,7a43b10aeea933161f61890f838d1cef,13219,jundiai,SP,a1e6a1eeef79fc64be1040e5ac6d3119,205204e979a44d5dca4251324f853a46,f8db351d8c4c4c22c6835c19a46f01b0,25.9,2018-08-06 12:08:46,2018-08-22 00:43:48,2018-08-10 00:00:00,voucher,1,2,950,housewares,13324,SP,SP,138
777,7a43b10aeea933161f61890f838d1cef,13219,jundiai,SP,a1e6a1eeef79fc64be1040e5ac6d3119,205204e979a44d5dca4251324f853a46,f8db351d8c4c4c22c6835c19a46f01b0,25.9,2018-08-06 12:08:46,2018-08-22 00:43:48,2018-08-10 00:00:00,credit_card,1,2,950,housewares,13324,SP,SP,138
808,6d443b75cff956bb73dce7385033e266,13215,jundiai,SP,a1fa82769a203e30b8faf81cd32e5193,4754d89182db4010eabbf20da5fb7191,8e6cc767478edae941d9bd9eb778d77a,145.9,2017-09-05 09:29:17,2017-09-13 19:53:31,2017-10-03 00:00:00,credit_card,1,4,19300,housewares,38442,MG,MG,438
809,6d443b75cff956bb73dce7385033e266,13215,jundiai,SP,a1fa82769a203e30b8faf81cd32e5193,4754d89182db4010eabbf20da5fb7191,8e6cc767478edae941d9bd9eb778d77a,145.9,2017-09-05 09:29:17,2017-09-13 19:53:31,2017-10-03 00:00:00,voucher,1,4,19300,housewares,38442,MG,MG,438
826,5ebc16fa8e8f7628425904c85c99760a,36900,manhuacu,MG,a20c09b177ec895365fad749123260d4,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,59.9,2017-07-19 21:45:35,2017-07-28 14:40:37,2017-08-17 00:00:00,credit_card,3,5,1850,garden_tools,15025,SP,SP,310
827,5ebc16fa8e8f7628425904c85c99760a,36900,manhuacu,MG,a20c09b177ec895365fad749123260d4,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,59.9,2017-07-19 21:45:35,2017-07-28 14:40:37,2017-08-17 00:00:00,credit_card,3,5,1650,garden_tools,15025,SP,SP,310
837,3ee4fae0862a2163c65481a46fd3469a,85615,marmeleiro,PR,a212cde404c8177ad20508a28c282082,7532d12ded8aa3d108d6326a05466bc6,527801b552d0077ffd170872eb49683b,128.9,2017-11-16 13:20:26,2017-11-27 22:59:24,2017-12-12 00:00:00,credit_card,4,5,1500,books_general_interest,17400,SP,SP,147
838,3ee4fae0862a2163c65481a46fd3469a,85615,marmeleiro,PR,a212cde404c8177ad20508a28c282082,7532d12ded8aa3d108d6326a05466bc6,527801b552d0077ffd170872eb49683b,128.9,2017-11-16 13:20:26,2017-11-27 22:59:24,2017-12-12 00:00:00,voucher,1,5,1500,books_general_interest,17400,SP,SP,147
849,f9e494e1e853b1ae259da70c7aaa317b,42807,camacari,BA,a219a9f28e900359410d7cb6329cdf39,2d1a9ea0989c21fc3903ab08be09a4f0,e333046ce6517bd8bb510291d44f0130,59.0,2018-05-06 23:39:58,2018-05-24 22:32:10,2018-06-05 00:00:00,credit_card,5,1,850,housewares,18950,SP,SP,308
850,f9e494e1e853b1ae259da70c7aaa317b,42807,camacari,BA,a219a9f28e900359410d7cb6329cdf39,163e6400e6dadd0fe04775c5e9331fda,855668e0971d4dfd7bef1b6a4133b41b,50.0,2018-05-06 23:39:58,2018-05-24 22:32:10,2018-06-05 00:00:00,credit_card,5,1,500,baby,13257,SP,SP,308
861,2b100d3737ff053e5003640064ee6ad8,30570,belo horizonte,MG,a2205579c150e20d06f7eb3755b475ad,e4d1cdc6559e08672c98c73a21305521,d354c38a7182125a748cb10474fe963b,18.99,2017-10-25 18:46:35,2017-11-08 00:35:45,2017-11-21 00:00:00,credit_card,1,5,150,sports_leisure,28495,RJ,RJ,34
862,b9bab1d3bf90360ff3942299971001ef,13087,campinas,SP,a220ac2db42e26dbde74a77bb1a30bef,fb6ef896af51dbc06d51d65f414703e4,d1b9d4be4b6f9ebd85f8acd6745ba612,174.47,2018-03-26 20:01:11,2018-04-11 20:28:18,2018-04-13 00:00:00,credit_card,15,5,300,furniture_decor,34006,MG,MG,190
879,4f40e85081dccd9137138b76a3ca3367,58225,solanea,PB,a22df5d3fb8b3ec7e7adea94b1a4b967,404a57563d487aecbc2b1a01d9b89aab,4a3ca9315b744ce9f8e9374361493884,220.0,2017-08-30 15:05:47,2017-09-14 11:44:40,2017-09-28 00:00:00,credit_card,8,4,3500,bed_bath_table,14940,SP,SP,1038
880,4f40e85081dccd9137138b76a3ca3367,58225,solanea,PB,a22df5d3fb8b3ec7e7adea94b1a4b967,54f4b6d719759dc811ee18cc95104ed2,4a3ca9315b744ce9f8e9374361493884,220.0,2017-08-30 15:05:47,2017-09-14 11:44:40,2017-09-28 00:00:00,credit_card,8,4,3000,bed_bath_table,14940,SP,SP,1038
885,29609bf5d89e7391ac0b0f5822f93cff,16200,birigui,SP,a2327607847cf10fd418e7a63c12ac7e,a4aa7c1427c31344e5f7cc3d839fe562,66922902710d126a0e7d26b0e3805106,95.0,2017-10-16 15:04:08,2017-10-24 17:22:49,2017-11-03 00:00:00,credit_card,3,5,2200,pet_shop,31842,MG,MG,328
886,29609bf5d89e7391ac0b0f5822f93cff,16200,birigui,SP,a2327607847cf10fd418e7a63c12ac7e,955d13d7e0c184665441e35897a4f3c3,dd7ddc04e1b6c2c614352b383efe2d36,34.9,2017-10-16 15:04:08,2017-10-24 17:22:49,2017-11-03 00:00:00,credit_card,3,5,6100,pet_shop,3471,SP,SP,328
889,33a3ca7b54324e31305439ac480085eb,13015,campinas,SP,a2344ae300ac3c903f74d04494e45a2e,3e5201fe0d1ba474d9b90152c83c706c,8160255418d5aaa7dbdc9f4c64ebda44,122.9,2018-02-23 11:50:18,2018-03-05 20:28:48,2018-03-26 00:00:00,credit_card,8,1,1800,bed_bath_table,14940,SP,SP,496
890,33a3ca7b54324e31305439ac480085eb,13015,campinas,SP,a2344ae300ac3c903f74d04494e45a2e,9ad75bd7267e5c724cb42c71ac56ca72,8160255418d5aaa7dbdc9f4c64ebda44,105.9,2018-02-23 11:50:18,2018-03-05 20:28:48,2018-03-26 00:00:00,credit_card,8,1,1225,bed_bath_table,14940,SP,SP,496
901,8fe4f9a0d6a47babbd498127a9109bd1,53545,abreu e lima,PE,a2392ac22d661d26d7facf9ea5d6a5b8,a50acd33ba7a8da8e9db65094fa990a4,8581055ce74af1daba164fdbd55a40de,117.3,2018-02-07 10:06:39,2018-03-04 18:41:29,2018-03-14 00:00:00,credit_card,2,5,4105,auto,7112,SP,SP,144
904,827b19392982299876c0aca1f92208c2,29949,sao mateus,ES,a23d281315a434afd0b7bf492ce6a579,c62bc42d383a40b285eee3f95240c817,8160255418d5aaa7dbdc9f4c64ebda44,114.9,2018-01-24 12:34:44,2018-03-07 22:45:09,2018-02-20 00:00:00,credit_card,8,5,1800,bed_bath_table,14940,SP,SP,132
908,d0370528c4ade8ce56a93a530163818b,24240,niteroi,RJ,a23f721497b1d681e6408ab48c1cf387,e0884eed28311e4365d93a89ac57eafb,7040e82f899a04d1b434b795a43b4617,19.9,2017-12-11 22:11:37,2018-01-16 20:21:48,2018-01-05 00:00:00,voucher,1,1,250,audio,1026,SP,SP,34
909,d0370528c4ade8ce56a93a530163818b,24240,niteroi,RJ,a23f721497b1d681e6408ab48c1cf387,e0884eed28311e4365d93a89ac57eafb,7040e82f899a04d1b434b795a43b4617,19.9,2017-12-11 22:11:37,2018-01-16 20:21:48,2018-01-05 00:00:00,credit_card,1,1,250,audio,1026,SP,SP,34
918,7989d259bdf69447ee8e00970c3f3228,50090,recife,PE,a24474d0a4ebace563a0695a14b5bb0a,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,89.9,2017-05-12 19:10:36,2017-05-26 13:41:22,2017-06-16 00:00:00,credit_card,1,1,1383,bed_bath_table,14940,SP,SP,462
919,7989d259bdf69447ee8e00970c3f3228,50090,recife,PE,a24474d0a4ebace563a0695a14b5bb0a,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,89.9,2017-05-12 19:10:36,2017-05-26 13:41:22,2017-06-16 00:00:00,credit_card,1,1,1825,home_confort,14940,SP,SP,462
923,a9d7b1930b1726fae8b6bd573b7dcb11,20040,rio de janeiro,RJ,a245a32d07762c385b4620fd16bab160,7cb5b984262835ef46a1ed83d04d0d44,e9779976487b77c6d4ac45f75ec7afe9,45.0,2018-01-02 08:33:33,2018-01-08 22:13:13,2018-01-31 00:00:00,credit_card,1,1,850,drinks,11701,SP,SP,188
924,a9d7b1930b1726fae8b6bd573b7dcb11,20040,rio de janeiro,RJ,a245a32d07762c385b4620fd16bab160,211293b50935ced8d4370f552c482d74,e9779976487b77c6d4ac45f75ec7afe9,19.49,2018-01-02 08:33:33,2018-01-08 22:13:13,2018-01-31 00:00:00,credit_card,1,1,226,drinks,11701,SP,SP,188
970,21915e1eb765a21b294e4e1215483811,17018,bauru,SP,a267e89993dbe4178c877361a582f06e,a42d9c825894f96fc6ed02610891454d,4d6d651bd7684af3fffabd5f08d12e5a,69.9,2018-01-30 11:00:36,2018-02-02 18:08:48,2018-02-15 00:00:00,credit_card,1,4,2200,sports_leisure,17209,SP,SP,83
971,21915e1eb765a21b294e4e1215483811,17018,bauru,SP,a267e89993dbe4178c877361a582f06e,a42d9c825894f96fc6ed02610891454d,4d6d651bd7684af3fffabd5f08d12e5a,69.9,2018-01-30 11:00:36,2018-02-02 18:08:48,2018-02-15 00:00:00,voucher,1,4,2200,sports_leisure,17209,SP,SP,83
996,9d42d5ee226121b6dc867197ce0529cc,76230,piranhas,GO,a27942f622b629d0c6fcc5245689454e,777d2e438a1b645f3aec9bd57e92672c,4a3ca9315b744ce9f8e9374361493884,69.9,2018-05-01 20:30:54,2018-05-11 20:54:43,2018-06-01 00:00:00,credit_card,5,4,950,bed_bath_table,14940,SP,SP,86
1006,18d80539b48782943ec71ac9ce327aaf,37930,capitolio,MG,a281208da836ef2c9d23718a7a855a92,9e2ee57a77fedecd33b6914e9cf61199,a64e44665225d19dfc0277eeeaaccc57,34.5,2018-08-22 14:53:45,2018-08-28 15:52:33,2018-09-12 00:00:00,credit_card,6,5,100,health_beauty,19400,SP,SP,352
1007,18d80539b48782943ec71ac9ce327aaf,37930,capitolio,MG,a281208da836ef2c9d23718a7a855a92,53e364927f09c41fe6a9af8c18a20b24,21d59342ba150175ca2aa4f8faddeca6,100.0,2018-08-22 14:53:45,2018-08-28 15:52:33,2018-09-12 00:00:00,credit_card,6,5,550,health_beauty,8593,SP,SP,352
1010,ce8b665ad7a00dfee2a4fbd19dedb82a,20551,rio de janeiro,RJ,a2860430c7bee71b1b90ffc78a95df6d,99c97d191bcc87e072acc4521bce44d4,e882b2a25a10b9c057cc49695f222c19,443.0,2018-02-14 18:27:03,2018-02-21 05:38:55,2018-03-08 00:00:00,credit_card,12,5,7350,home_appliances_2,25963,RJ,RJ,462
1019,1cbda36ee89944baa7a738ddbdc4679a,24220,niteroi,RJ,a28ce0c52557b5cb81dac197086d476b,7a10781637204d8d10485c71a6108a2e,4869f7a5dfa277a7dca6462dcf3b52b2,212.0,2017-09-26 17:41:21,2017-10-02 22:38:08,2017-10-24 00:00:00,credit_card,5,5,342,watches_gifts,14840,SP,SP,230
1029,473d9165586cfc6708841d07adf6c020,2735,sao paulo,SP,a29361cea3ac5ecb55cfc2c64b6c339a,5a3320037d5922a7708647c81ecc1f15,b6d44737c043328708f6749c2dbe50bd,79.0,2018-02-25 15:39:46,2018-02-27 14:12:29,2018-03-12 00:00:00,credit_card,1,5,4900,housewares,9230,SP,SP,658
1030,473d9165586cfc6708841d07adf6c020,2735,sao paulo,SP,a29361cea3ac5ecb55cfc2c64b6c339a,7a6aebc4c1205818e64f9275475a73e9,8bd0f31cf0a614c658f6763bd02dea69,199.99,2018-02-25 15:39:46,2018-02-27 14:12:29,2018-03-12 00:00:00,credit_card,1,5,12850,furniture_decor,1222,SP,SP,658
1062,e1129eb7e3962a2ec5fa008e62d899e4,6774,taboao da serra,SP,a2a25b6cdda4df1153122e0300995334,58b365b0859f884f4d07490d902af193,77530e9772f57a62c906e1c21538ab82,65.0,2018-07-23 13:25:47,2018-07-27 15:21:25,2018-08-09 00:00:00,credit_card,1,5,700,furniture_decor,80310,PR,PR,1304
1063,e1129eb7e3962a2ec5fa008e62d899e4,6774,taboao da serra,SP,a2a25b6cdda4df1153122e0300995334,0dce4f5243207cc33533e133b634ae5f,77530e9772f57a62c906e1c21538ab82,65.0,2018-07-23 13:25:47,2018-07-27 15:21:25,2018-08-09 00:00:00,credit_card,1,5,700,furniture_decor,80310,PR,PR,1304
1079,a1874c5550d2f0bc14cc122164603713,22221,rio de janeiro,RJ,a2aa0f43175b887d8c74e0c15811e9c5,20531b0644a0719b8d506c4db3c56609,ce7d1888639e6fb06b2749cbfdac1ff7,138.0,2018-04-26 17:11:38,2018-05-03 21:04:09,2018-06-04 00:00:00,credit_card,8,2,10050,housewares,37443,MG,MG,1458
1081,60241d2e4aa878d0197450384c7d30d7,77006,palmas,TO,a2ab1f261540e0684d49b5327616fc96,07d56eb519d315a2d8fb2f98f095e6bf,e5a3438891c0bfdb9394643f95273d8e,20.3,2017-09-14 20:22:56,2017-09-30 13:55:04,2017-10-05 00:00:00,credit_card,1,3,200,fashion_bags_accessories,13483,SP,SP,182
1082,60241d2e4aa878d0197450384c7d30d7,77006,palmas,TO,a2ab1f261540e0684d49b5327616fc96,07d56eb519d315a2d8fb2f98f095e6bf,e5a3438891c0bfdb9394643f95273d8e,20.3,2017-09-14 20:22:56,2017-09-30 13:55:04,2017-10-05 00:00:00,voucher,1,3,200,fashion_bags_accessories,13483,SP,SP,182
1085,6f64406ed5cfa4a2d9bd35e91bfd6587,81050,curitiba,PR,a2ad11ea44d93d936c3189c9975fe062,a869ec6209c361ca46dad85a5530e119,c3cfdc648177fdbbbb35635a37472c53,150.0,2017-12-11 09:46:54,2017-12-13 21:54:57,2018-01-02 00:00:00,credit_card,2,3,2438,sports_leisure,80610,PR,PR,164
1129,9d42d5ee226121b6dc867197ce0529cc,76230,piranhas,GO,a2c95702477a50387ec1b32968bd9d40,28e1e01400863d6035542c650bc72be4,45ba18c210d42734ec52c0c1c574e9ee,394.9,2018-06-23 07:41:49,2018-07-06 06:34:29,2018-07-25 00:00:00,credit_card,8,5,10400,baby,18130,SP,SP,484
1146,50344414b85e2dc2ef9fc59c456aab28,12050,taubate,SP,a2d65cbc20a4d7cbdbda0bc41b1e228c,0bcc3eeca39e1064258aa1e932269894,1f50f920176fa81dab994f9023523100,49.9,2018-08-08 10:32:05,2018-08-13 15:14:50,2018-08-28 00:00:00,credit_card,8,3,1800,garden_tools,15025,SP,SP,828
1147,50344414b85e2dc2ef9fc59c456aab28,12050,taubate,SP,a2d65cbc20a4d7cbdbda0bc41b1e228c,3773a3773f5978591cff7b3e614989b3,213b25e6f54661939f11710a6fddb871,119.85,2018-08-08 10:32:05,2018-08-13 15:14:50,2018-08-28 00:00:00,credit_card,8,3,1050,home_construction,13321,SP,SP,828
1180,9407262ed391a65dd55d3e0d31866002,22740,rio de janeiro,RJ,a2e99a88e70a8ad5a4cf5dd2c13aff8f,be0a8cb3c50011daec32f4d8ecdccb28,5343d0649eca2a983820bfe93fc4d17e,60.0,2018-03-08 16:11:27,2018-03-27 21:46:59,2018-05-03 00:00:00,credit_card,10,1,1300,furniture_decor,9270,SP,SP,591
1181,9407262ed391a65dd55d3e0d31866002,22740,rio de janeiro,RJ,a2e99a88e70a8ad5a4cf5dd2c13aff8f,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,53.9,2018-03-08 16:11:27,2018-03-27 21:46:59,2018-05-03 00:00:00,credit_card,10,1,1650,garden_tools,15025,SP,SP,591
1194,4e2d666f4bbc94a8ded712172a433d65,21310,rio de janeiro,RJ,a2f084633c53f198fb3ba4148fd4a148,750dcfda0a9788bba89c94bb82a322db,53e4c6e0f4312d4d2107a8c9cddf45cd,22.99,2018-02-25 09:57:15,2018-03-07 23:18:41,2018-03-26 00:00:00,boleto,1,5,7350,housewares,13920,SP,SP,39
1196,080a538ba865739bd97c3ffd9e71bcf0,11712,praia grande,SP,a2f1b733d3d3cb7185e9661387534161,3f14d740544f37ece8a9e7bc8349797e,00fc707aaaad2d31347cf883cd2dfe10,83.9,2018-02-16 13:40:46,2018-02-27 18:56:42,2018-03-13 00:00:00,credit_card,2,1,321,computers_accessories,87025,PR,PR,392
1197,080a538ba865739bd97c3ffd9e71bcf0,11712,praia grande,SP,a2f1b733d3d3cb7185e9661387534161,36f60d45225e60c7da4558b070ce4b60,00fc707aaaad2d31347cf883cd2dfe10,87.0,2018-02-16 13:40:46,2018-02-27 18:56:42,2018-03-13 00:00:00,credit_card,2,1,207,computers_accessories,87025,PR,PR,392
1218,f25c82f041560f45f4a408157ff3a5de,12954,atibaia,SP,a2fdb1524c742eb62a4dd8e37588e9d2,b112694f32005c5254383ccf38bfd11f,e9bc59e7b60fc3063eb2290deda4cced,195.9,2017-12-04 11:57:10,2017-12-18 14:59:13,2018-01-02 00:00:00,boleto,1,5,850,computers_accessories,87083,PR,PR,210
1228,5467eed8a42140fc446e13f0c1317ed8,1234,sao paulo,SP,a304822264c42e355a3235fa2395b018,c7b3cf9de7be95b3e09e7a63315685eb,5dceca129747e92ff8ef7a997dc4f8ca,59.9,2017-03-07 12:16:36,2017-03-13 06:03:17,2017-03-24 00:00:00,credit_card,2,4,16250,luggage_accessories,13450,SP,SP,300
1229,5467eed8a42140fc446e13f0c1317ed8,1234,sao paulo,SP,a304822264c42e355a3235fa2395b018,c7b3cf9de7be95b3e09e7a63315685eb,5dceca129747e92ff8ef7a997dc4f8ca,59.9,2017-03-07 12:16:36,2017-03-13 06:03:17,2017-03-24 00:00:00,voucher,1,4,16250,luggage_accessories,13450,SP,SP,300
1239,9263a6fc47a37b8b71cecfeb1defda4a,22755,rio de janeiro,RJ,a30cadd1758dccbec1ba83a6d672fd1c,0afcde02bc6b3c33e6d2dc2a90c7e3eb,d91fb3b7d041e83b64a00a3edfb37e4f,187.2,2018-07-21 13:16:37,2018-08-06 20:21:42,2018-08-22 00:00:00,boleto,1,5,1500,home_appliances,11704,SP,SP,211
1242,9340969888ebd51eb9177f0ce98903d3,11045,santos,SP,a30f5af56b85e9f22df0e5686c66a627,4b96786612ebe7463132fce2c4dca136,d94a40fd42351c259927028d163af842,129.0,2017-12-04 15:58:53,2017-12-27 14:47:30,2018-01-02 00:00:00,boleto,1,3,10750,housewares,37443,MG,MG,610
1243,9340969888ebd51eb9177f0ce98903d3,11045,santos,SP,a30f5af56b85e9f22df0e5686c66a627,1e618d311a1b7f88a9d96ec50aa85582,d94a40fd42351c259927028d163af842,129.0,2017-12-04 15:58:53,2017-12-27 14:47:30,2018-01-02 00:00:00,boleto,1,3,9950,housewares,37443,MG,MG,610
1270,415b073d153528fa1ed35a42e39945da,37470,sao lourenco,MG,a3266d5717615919b50f2d1f62d8c0a8,06ef9525b604908b6ef27fa630b4f22f,d91fb3b7d041e83b64a00a3edfb37e4f,35.6,2018-06-30 11:02:45,2018-07-10 01:12:14,2018-07-27 00:00:00,credit_card,1,1,1800,home_appliances,11704,SP,SP,62
1283,0f10b8ff009bd48947dfe40a06e329d0,88085,florianopolis,SC,a334576cfd7e22f2ff0e0418124bf93e,f75eb66dc82bccecabd706bd441cfd3a,6cd68b3ed6d59aaa9fece558ad360c0a,109.9,2017-05-27 21:27:05,2017-06-11 10:14:58,2017-06-27 00:00:00,credit_card,1,5,800,luggage_accessories,31255,MG,MG,330
1284,0f10b8ff009bd48947dfe40a06e329d0,88085,florianopolis,SC,a334576cfd7e22f2ff0e0418124bf93e,3cb27db8c8015afcf219721d4fc10148,2138ccb85b11a4ec1e37afbd1c8eda1f,24.9,2017-05-27 21:27:05,2017-06-11 10:14:58,2017-06-27 00:00:00,credit_card,1,5,200,telephony,8250,SP,SP,330
1286,1ae30e98d81bdf991fa25b52b8142308,24120,niteroi,RJ,a33506544926e8200ef81a92ce3c3280,798d450aedc86f840c17c0aabd4e9303,5dceca129747e92ff8ef7a997dc4f8ca,58.99,2017-07-03 15:10:38,2017-07-12 21:08:07,2017-07-26 00:00:00,credit_card,3,5,3100,bed_bath_table,13450,SP,SP,74
1288,94cdb721bcebdc1abed657ece8d70413,45656,ilheus,BA,a336de4bbd836a89f9cb2a5b58ed2578,dbda643f8da1758793ef0dab19c18688,c5f7feb04a6a1fb3596322bfc3cf1917,210.0,2018-07-20 17:22:22,2018-08-28 00:31:22,2018-08-10 00:00:00,voucher,1,1,6950,furniture_decor,9571,SP,SP,257
1289,94cdb721bcebdc1abed657ece8d70413,45656,ilheus,BA,a336de4bbd836a89f9cb2a5b58ed2578,dbda643f8da1758793ef0dab19c18688,c5f7feb04a6a1fb3596322bfc3cf1917,210.0,2018-07-20 17:22:22,2018-08-28 00:31:22,2018-08-10 00:00:00,credit_card,1,1,6950,furniture_decor,9571,SP,SP,257
1295,6c2f6983a60ac0dc8a9ee65579959538,9581,sao caetano do sul,SP,a3388b41c73884c10ac3d97882b683a0,0a57f7d2c983bcf8188589a5fea4a8da,4869f7a5dfa277a7dca6462dcf3b52b2,117.0,2017-09-28 14:00:05,2017-10-13 16:36:55,2017-10-24 00:00:00,credit_card,2,5,396,watches_gifts,14840,SP,SP,129
